   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  19	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  12	  14	   8	 118	  15	  39	  29	  11	   0	   0	   0	   0	   0	   0	  16	  31	  35	  43	  38	 142	  45	  64	  39	  28	  22	   0	   0	   0	   0	   5	  21	  37	  57	  46	  62	  88	  86	 120	  69	  38	  30	   1	   0	   0	   0	  14	  28	  48	  56	  47	  41	  49	 132	 137	  76	  55	  42	  18	   0	   0	   0	  17	  26	  40	  54	  43	  36	  46	 100	  85	  61	  58	  41	   6	   0	   0	   0	  16	  28	  40	  43	  32	  19	  22	  65	  56	  50	  53	  38	   4	   0	   0	   0	  12	  27	  33	  36	  33	  11	  23	  43	  45	  47	  44	  34	   1	   0	   0	   0	   8	  30	  37	  38	  25	  14	  29	  40	  48	  49	  39	  27	   0	   0	   0	   0	   1	  27	  39	  44	  33	  10	  20	  42	  55	  48	  40	  23	   0	   0	   0	   0	   0	   0	  10	  18	   7	   0	   0	  27	  38	  33	  29	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  17	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  12	  14	   8	 113	  13	  38	  27	   9	   0	   0	   0	   0	   0	   0	  18	  32	  35	  42	  36	 137	  42	  62	  37	  26	  19	   0	   0	   0	   0	   6	  22	  37	  58	  46	  62	  85	  81	 115	  67	  36	  29	   0	   0	   0	   0	  16	  29	  49	  57	  47	  41	  47	 125	 131	  74	  53	  41	  16	   0	   0	   0	  18	  27	  41	  55	  44	  36	  45	  97	  84	  60	  57	  40	   4	   0	   0	   0	  17	  29	  41	  44	  33	  18	  22	  65	  55	  51	  53	  37	   3	   0	   0	   0	  13	  28	  34	  37	  34	  12	  23	  43	  45	  47	  43	  33	   0	   0	   0	   0	   8	  30	  38	  38	  26	  14	  29	  40	  47	  49	  39	  26	   0	   0	   0	   0	   2	  28	  40	  44	  33	  10	  20	  42	  55	  47	  39	  23	   0	   0	   0	   0	   0	   0	  10	  18	   8	   0	   0	  28	  37	  33	  28	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  17	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  13	  14	   8	 114	  14	  37	  27	   9	   0	   0	   0	   0	   0	   0	  18	  32	  36	  42	  37	 139	  43	  62	  38	  26	  20	   0	   0	   0	   0	   6	  22	  38	  58	  46	  62	  87	  84	 117	  68	  37	  29	   0	   0	   0	   0	  16	  29	  49	  58	  47	  41	  49	 129	 133	  75	  54	  41	  16	   0	   0	   0	  19	  27	  42	  55	  45	  37	  46	  99	  85	  61	  58	  41	   4	   0	   0	   0	  18	  29	  42	  44	  33	  20	  22	  65	  56	  51	  53	  38	   3	   0	   0	   0	  13	  28	  34	  37	  34	  12	  24	  44	  45	  47	  44	  34	   0	   0	   0	   0	   9	  30	  38	  38	  26	  14	  29	  40	  48	  49	  39	  26	   0	   0	   0	   0	   2	  28	  40	  44	  33	  10	  21	  43	  55	  48	  40	  23	   0	   0	   0	   0	   0	   0	   9	  18	   7	   0	   0	  27	  37	  33	  28	   5	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  14	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  11	  13	   7	 111	  13	  35	  26	   9	   0	   0	   0	   0	   0	   0	  16	  31	  34	  41	  35	 137	  43	  63	  38	  26	  20	   0	   0	   0	   0	   5	  22	  37	  57	  46	  61	  86	  83	 118	  69	  37	  29	   1	   0	   0	   0	  15	  29	  49	  57	  47	  41	  49	 130	 135	  77	  55	  42	  18	   0	   0	   0	  18	  27	  41	  55	  44	  37	  46	 100	  87	  63	  59	  42	   5	   0	   0	   0	  17	  29	  41	  44	  33	  20	  23	  66	  56	  51	  54	  38	   4	   0	   0	   0	  13	  28	  34	  37	  34	  12	  24	  44	  45	  47	  45	  34	   1	   0	   0	   0	   8	  30	  38	  38	  26	  14	  30	  41	  49	  50	  39	  27	   0	   0	   0	   0	   2	  28	  40	  44	  33	  10	  21	  43	  56	  48	  40	  23	   0	   0	   0	   0	   0	   0	   9	  18	   8	   0	   0	  27	  38	  33	  28	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  14	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   9	  11	  11	   6	 110	  12	  35	  26	   9	   0	   0	   0	   0	   0	   0	  16	  30	  34	  41	  35	 136	  43	  62	  38	  26	  21	   0	   0	   0	   0	   4	  21	  37	  57	  45	  60	  86	  83	 119	  71	  38	  29	   1	   0	   0	   0	  14	  29	  48	  57	  47	  41	  49	 130	 138	  79	  56	  43	  19	   0	   0	   0	  18	  27	  41	  55	  44	  37	  46	 102	  88	  63	  60	  42	   6	   0	   0	   0	  17	  29	  41	  44	  33	  20	  23	  66	  57	  52	  55	  39	   5	   0	   0	   0	  13	  28	  34	  37	  34	  12	  25	  45	  46	  48	  45	  35	   2	   0	   0	   0	   8	  30	  38	  38	  26	  15	  30	  42	  49	  50	  40	  27	   0	   0	   0	   0	   2	  28	  40	  44	  33	  10	  21	  43	  56	  49	  41	  24	   0	   0	   0	   0	   0	   0	  10	  18	   8	   0	   0	  28	  38	  33	  29	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  14	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  12	  13	   7	 111	  13	  35	  26	   9	   0	   0	   0	   0	   0	   0	  16	  31	  34	  41	  35	 138	  43	  63	  38	  26	  20	   0	   0	   0	   0	   5	  22	  37	  58	  46	  61	  87	  84	 119	  70	  38	  29	   1	   0	   0	   0	  15	  29	  49	  58	  47	  42	  49	 132	 138	  79	  56	  43	  19	   0	   0	   0	  18	  27	  42	  56	  45	  38	  47	 102	  88	  63	  61	  43	   6	   0	   0	   0	  17	  29	  42	  45	  33	  20	  23	  67	  57	  51	  55	  39	   5	   0	   0	   0	  13	  28	  34	  38	  34	  12	  24	  45	  46	  48	  45	  36	   2	   0	   0	   0	   8	  31	  38	  38	  26	  15	  30	  41	  49	  50	  40	  28	   0	   0	   0	   0	   2	  28	  40	  45	  34	  11	  21	  44	  56	  49	  40	  24	   0	   0	   0	   0	   0	   0	  10	  18	   8	   0	   0	  28	  38	  33	  29	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  14	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  11	  13	   7	 111	  12	  36	  27	   9	   0	   0	   0	   0	   0	   0	  17	  31	  34	  41	  35	 136	  42	  63	  38	  27	  21	   0	   0	   0	   0	   5	  22	  38	  58	  46	  61	  87	  84	 119	  71	  38	  30	   1	   0	   0	   0	  15	  29	  49	  57	  47	  42	  49	 131	 137	  79	  56	  43	  19	   0	   0	   0	  18	  27	  41	  56	  45	  38	  47	 103	  88	  63	  60	  43	   6	   0	   0	   0	  17	  30	  41	  44	  33	  20	  23	  67	  57	  52	  55	  40	   5	   0	   0	   0	  13	  28	  34	  38	  34	  13	  24	  45	  46	  48	  45	  35	   2	   0	   0	   0	   9	  31	  38	  39	  26	  15	  30	  42	  49	  50	  40	  28	   0	   0	   0	   0	   2	  28	  40	  44	  34	  11	  22	  44	  56	  49	  41	  24	   0	   0	   0	   0	   0	   0	  10	  18	   8	   0	   0	  28	  38	  33	  29	   6	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  13	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   9	  12	  12	   7	 110	  13	  35	  26	   9	   0	   0	   0	   0	   0	   0	  16	  31	  34	  41	  34	 136	  43	  62	  39	  27	  21	   0	   0	   0	   0	   4	  22	  37	  58	  46	  60	  87	  83	 120	  71	  38	  30	   1	   0	   0	   0	  15	  29	  49	  57	  47	  42	  49	 132	 139	  80	  56	  44	  20	   0	   0	   0	  18	  27	  41	  56	  45	  37	  47	 102	  89	  63	  61	  43	   6	   0	   0	   0	  17	  29	  41	  45	  33	  20	  23	  67	  57	  52	  55	  40	   5	   0	   0	   0	  13	  28	  34	  38	  34	  12	  25	  45	  46	  48	  46	  36	   2	   0	   0	   0	   9	  31	  38	  39	  26	  15	  30	  42	  49	  50	  40	  28	   0	   0	   0	   0	   2	  28	  41	  45	  33	  11	  22	  44	  57	  49	  41	  24	   0	   0	   0	   0	   0	   0	  10	  18	   8	   0	   0	  28	  39	  34	  29	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  14	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  12	  13	   7	 111	  13	  36	  27	  10	   0	   0	   0	   0	   0	   0	  16	  31	  34	  41	  35	 138	  43	  63	  39	  27	  21	   0	   0	   0	   0	   5	  22	  37	  57	  46	  61	  88	  84	 121	  72	  39	  30	   2	   0	   0	   0	  15	  29	  49	  57	  48	  41	  50	 133	 140	  80	  57	  44	  20	   0	   0	   0	  18	  27	  41	  56	  45	  38	  47	 104	  89	  64	  61	  44	   6	   0	   0	   0	  18	  30	  41	  44	  33	  21	  23	  67	  57	  52	  55	  40	   5	   0	   0	   0	  13	  29	  34	  38	  34	  13	  25	  46	  46	  49	  46	  36	   3	   0	   0	   0	   9	  31	  38	  39	  26	  15	  31	  41	  49	  51	  40	  28	   0	   0	   0	   0	   2	  28	  40	  45	  34	  11	  22	  44	  56	  49	  41	  24	   0	   0	   0	   0	   0	   0	  10	  18	   8	   0	   0	  28	  39	  34	  30	   7	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  15	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	  10	  12	  13	   8	 113	  13	  36	  27	  10	   0	   0	   0	   0	   0	   0	  17	  32	  35	  42	  36	 140	  44	  64	  39	  27	  22	   0	   0	   0	   0	   5	  23	  38	  57	  46	  62	  89	  86	 122	  72	  39	  30	   2	   0	   0	   0	  15	  29	  49	  58	  47	  42	  50	 135	 140	  80	  57	  44	  20	   0	   0	   0	  18	  27	  42	  56	  45	  38	  48	 104	  89	  64	  61	  44	   6	   0	   0	   0	  18	  30	  42	  45	  33	  21	  23	  68	  58	  54	  56	  40	   5	   0	   0	   0	  13	  28	  34	  38	  34	  13	  25	  45	  46	  49	  46	  36	   2	   0	   0	   0	   9	  31	  38	  39	  26	  15	  31	  42	  50	  51	  41	  28	   0	   0	   0	   0	   2	  28	  41	  45	  34	  11	  22	  44	  57	  49	  41	  24	   0	   0	   0	   0	   0	   0	  11	  19	   8	   0	   0	  28	  39	  34	  30	   7	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	
